,Foundation.URI,Code,Title,DepthInKind,isLeaf,icd_code
213,http://id.who.int/icd/entity/705971711,1B53,Meningitis due to Streptococcus,1,TRUE,1B53 - Meningitis due to Streptococcus
214,http://id.who.int/icd/entity/1331660907,1B54,Meningitis due to Staphylococcus,1,TRUE,1B54 - Meningitis due to Staphylococcus
215,,1B5Y,Other specified staphylococcal or streptococcal diseases,1,TRUE,1B5Y - Other specified staphylococcal or streptococcal diseases
216,,1B5Z,"Staphylococcal or streptococcal diseases, unspecified",1,TRUE,"1B5Z - Staphylococcal or streptococcal diseases, unspecified"
217,http://id.who.int/icd/entity/2144774073,1B70,"Bacterial cellulitis, erysipelas or lymphangitis",1,FALSE,"1B70 - Bacterial cellulitis, erysipelas or lymphangitis"
218,http://id.who.int/icd/entity/1651247891,1B70.0,Erysipelas,2,FALSE,1B70.0 - Erysipelas
219,http://id.who.int/icd/entity/896866865,1B70.00,Erysipelas of face,3,TRUE,1B70.00 - Erysipelas of face
220,http://id.who.int/icd/entity/348525836,1B70.01,Erysipelas of external ear,3,TRUE,1B70.01 - Erysipelas of external ear
221,http://id.who.int/icd/entity/1200236878,1B70.02,Erysipelas of lower limb,3,TRUE,1B70.02 - Erysipelas of lower limb
222,,1B70.0Y,Erysipelas of other specified site,3,TRUE,1B70.0Y - Erysipelas of other specified site
223,http://id.who.int/icd/entity/284578658,1B70.1,Streptococcal cellulitis of skin,2,TRUE,1B70.1 - Streptococcal cellulitis of skin
224,http://id.who.int/icd/entity/2033345174,1B70.2,Staphylococcal cellulitis of skin,2,TRUE,1B70.2 - Staphylococcal cellulitis of skin
225,http://id.who.int/icd/entity/845065622,1B70.3,Ascending bacterial lymphangitis,2,TRUE,1B70.3 - Ascending bacterial lymphangitis
226,,1B70.Y,Bacterial cellulitis or lymphangitis due to other specified bacterium,2,TRUE,1B70.Y - Bacterial cellulitis or lymphangitis due to other specified bacterium
227,,1B70.Z,Bacterial cellulitis or lymphangitis due to unspecified bacterium,2,TRUE,1B70.Z - Bacterial cellulitis or lymphangitis due to unspecified bacterium
228,http://id.who.int/icd/entity/522973276,1B71,Necrotising fasciitis,1,FALSE,1B71 - Necrotising fasciitis
229,http://id.who.int/icd/entity/270373865,1B71.0,Streptococcal necrotising fasciitis,2,TRUE,1B71.0 - Streptococcal necrotising fasciitis
230,http://id.who.int/icd/entity/270802913,1B71.1,Polymicrobial necrotising fasciitis,2,TRUE,1B71.1 - Polymicrobial necrotising fasciitis
231,http://id.who.int/icd/entity/1681155693,1B71.2,Neonatal necrotising fasciitis,2,TRUE,1B71.2 - Neonatal necrotising fasciitis
232,,1B71.Y,Necrotising fasciitis due to other specified bacterial infection,2,TRUE,1B71.Y - Necrotising fasciitis due to other specified bacterial infection
233,,1B71.Z,"Necrotising fasciitis, unspecified",2,TRUE,"1B71.Z - Necrotising fasciitis, unspecified"
234,http://id.who.int/icd/entity/971176543,1B72,Impetigo,1,FALSE,1B72 - Impetigo
235,http://id.who.int/icd/entity/1398484288,1B72.0,Bullous impetigo,2,TRUE,1B72.0 - Bullous impetigo
236,http://id.who.int/icd/entity/25824900,1B72.1,Nonbullous impetigo,2,TRUE,1B72.1 - Nonbullous impetigo
237,http://id.who.int/icd/entity/2034126013,1B72.2,Secondary impetiginisation of the skin,2,TRUE,1B72.2 - Secondary impetiginisation of the skin
238,,1B72.Y,Other specified impetigo,2,TRUE,1B72.Y - Other specified impetigo
239,,1B72.Z,"Impetigo, unspecified",2,TRUE,"1B72.Z - Impetigo, unspecified"
240,http://id.who.int/icd/entity/337308923,1B73,Ecthyma,1,FALSE,1B73 - Ecthyma
241,http://id.who.int/icd/entity/229362936,1B73.0,Streptococcal ecthyma,2,TRUE,1B73.0 - Streptococcal ecthyma
242,http://id.who.int/icd/entity/1677671323,1B73.1,Staphylococcal ecthyma,2,TRUE,1B73.1 - Staphylococcal ecthyma
243,http://id.who.int/icd/entity/1634854510,1B73.2,Ecthyma gangrenosum,2,TRUE,1B73.2 - Ecthyma gangrenosum
244,,1B73.Y,Other specified ecthyma,2,TRUE,1B73.Y - Other specified ecthyma
245,,1B73.Z,"Ecthyma, unspecified",2,TRUE,"1B73.Z - Ecthyma, unspecified"
246,http://id.who.int/icd/entity/1622653958,1B74,Superficial bacterial folliculitis,1,FALSE,1B74 - Superficial bacterial folliculitis
247,http://id.who.int/icd/entity/1929235891,1B74.0,Staphylococcus aureus superficial folliculitis,2,TRUE,1B74.0 - Staphylococcus aureus superficial folliculitis
248,,1B74.Y,Superficial bacterial folliculitis due to other specified organism,2,TRUE,1B74.Y - Superficial bacterial folliculitis due to other specified organism
249,,1B74.Z,Superficial bacterial folliculitis due to unspecified organism,2,TRUE,1B74.Z - Superficial bacterial folliculitis due to unspecified organism
250,http://id.who.int/icd/entity/46117627,1B75,Deep bacterial folliculitis or pyogenic abscess of the skin,1,FALSE,1B75 - Deep bacterial folliculitis or pyogenic abscess of the skin
251,http://id.who.int/icd/entity/1081137172,1B75.0,Furuncle,2,TRUE,1B75.0 - Furuncle
252,http://id.who.int/icd/entity/1456834066,1B75.1,Carbuncle,2,TRUE,1B75.1 - Carbuncle
253,http://id.who.int/icd/entity/1194531705,1B75.2,Furunculosis,2,TRUE,1B75.2 - Furunculosis
254,http://id.who.int/icd/entity/1324834502,1B75.3,Pyogenic abscess of the skin,2,TRUE,1B75.3 - Pyogenic abscess of the skin
255,http://id.who.int/icd/entity/25801498,1B75.4,Chronic deep bacterial folliculitis,2,TRUE,1B75.4 - Chronic deep bacterial folliculitis
256,,1B7Y,Other specified pyogenic bacterial infection of skin and subcutaneous tissue,1,TRUE,1B7Y - Other specified pyogenic bacterial infection of skin and subcutaneous tissue
257,http://id.who.int/icd/entity/1026551291,1B90,Ratbite fevers,1,FALSE,1B90 - Ratbite fevers
258,http://id.who.int/icd/entity/1104357482,1B90.0,Spirillosis,2,TRUE,1B90.0 - Spirillosis
259,http://id.who.int/icd/entity/614000128,1B90.1,Streptobacillosis,2,TRUE,1B90.1 - Streptobacillosis
260,http://id.who.int/icd/entity/751399056,1B91,Leptospirosis,1,TRUE,1B91 - Leptospirosis
261,http://id.who.int/icd/entity/1563156715,1B92,Glanders,1,TRUE,1B92 - Glanders
262,http://id.who.int/icd/entity/1596449540,1B93,Plague,1,FALSE,1B93 - Plague
263,http://id.who.int/icd/entity/1742025109,1B93.0,Bubonic plague,2,TRUE,1B93.0 - Bubonic plague
264,http://id.who.int/icd/entity/43973633,1B93.1,Cellulocutaneous plague,2,TRUE,1B93.1 - Cellulocutaneous plague
265,http://id.who.int/icd/entity/1983098110,1B93.2,Pneumonic plague,2,TRUE,1B93.2 - Pneumonic plague
266,http://id.who.int/icd/entity/326656364,1B93.3,Plague meningitis,2,TRUE,1B93.3 - Plague meningitis
267,,1B93.Y,Other specified plague,2,TRUE,1B93.Y - Other specified plague
268,,1B93.Z,"Plague, unspecified",2,TRUE,"1B93.Z - Plague, unspecified"
269,http://id.who.int/icd/entity/980168338,1B94,Tularaemia,1,FALSE,1B94 - Tularaemia
270,http://id.who.int/icd/entity/2066610452,1B94.0,Ulceroglandular tularaemia,2,TRUE,1B94.0 - Ulceroglandular tularaemia
271,,1B94.Y,Other specified tularaemia,2,TRUE,1B94.Y - Other specified tularaemia
272,,1B94.Z,"Tularaemia, unspecified",2,TRUE,"1B94.Z - Tularaemia, unspecified"
273,http://id.who.int/icd/entity/730510331,1B95,Brucellosis,1,TRUE,1B95 - Brucellosis
274,http://id.who.int/icd/entity/1233304838,1B96,Erysipeloid,1,TRUE,1B96 - Erysipeloid
275,http://id.who.int/icd/entity/1321303663,1B97,Anthrax,1,TRUE,1B97 - Anthrax
276,http://id.who.int/icd/entity/2003001085,1B98,Catscratch disease,1,TRUE,1B98 - Catscratch disease
277,http://id.who.int/icd/entity/304649065,1B99,Pasteurellosis,1,TRUE,1B99 - Pasteurellosis
278,http://id.who.int/icd/entity/63835650,1B9A,Extraintestinal yersiniosis,1,TRUE,1B9A - Extraintestinal yersiniosis
279,,1B9Z,Unspecified zoonotic bacterial disease,1,TRUE,1B9Z - Unspecified zoonotic bacterial disease
280,http://id.who.int/icd/entity/1697630330,1C10,Actinomycosis,1,FALSE,1C10 - Actinomycosis
281,http://id.who.int/icd/entity/452367246,1C10.0,Pulmonary actinomycosis,2,TRUE,1C10.0 - Pulmonary actinomycosis
282,http://id.who.int/icd/entity/2143116824,1C10.1,Abdominal actinomycosis,2,TRUE,1C10.1 - Abdominal actinomycosis
283,http://id.who.int/icd/entity/185601767,1C10.2,Cervicofacial actinomycosis,2,TRUE,1C10.2 - Cervicofacial actinomycosis
284,http://id.who.int/icd/entity/413315344,1C10.3,Primary cutaneous actinomycosis,2,TRUE,1C10.3 - Primary cutaneous actinomycosis
285,,1C10.Y,Other specified forms of actinomycosis,2,TRUE,1C10.Y - Other specified forms of actinomycosis
286,,1C10.Z,"Actinomycosis, unspecified",2,TRUE,"1C10.Z - Actinomycosis, unspecified"
287,http://id.who.int/icd/entity/1938462328,1C11,Bartonellosis,1,FALSE,1C11 - Bartonellosis
288,http://id.who.int/icd/entity/1917297026,1C11.0,Carrion disease,2,FALSE,1C11.0 - Carrion disease
289,http://id.who.int/icd/entity/1031219789,1C11.00,Oroya fever,3,TRUE,1C11.00 - Oroya fever
290,http://id.who.int/icd/entity/1480386521,1C11.01,Verruga peruana,3,TRUE,1C11.01 - Verruga peruana
291,http://id.who.int/icd/entity/1587737629,1C11.1,Trench fever,2,TRUE,1C11.1 - Trench fever
292,,1C11.Y,Other forms of bartonellosis,2,TRUE,1C11.Y - Other forms of bartonellosis
293,http://id.who.int/icd/entity/2064398473,1C12,Whooping cough,1,FALSE,1C12 - Whooping cough
294,http://id.who.int/icd/entity/1287021540,1C12.0,Whooping cough due to Bordetella pertussis,2,TRUE,1C12.0 - Whooping cough due to Bordetella pertussis
295,http://id.who.int/icd/entity/704491122,1C12.1,Whooping cough due to Bordetella parapertussis,2,TRUE,1C12.1 - Whooping cough due to Bordetella parapertussis
296,,1C12.Y,Other specified whooping cough,2,TRUE,1C12.Y - Other specified whooping cough
297,,1C12.Z,"Whooping cough, unspecified",2,TRUE,"1C12.Z - Whooping cough, unspecified"
298,http://id.who.int/icd/entity/1793762788,1C13,Tetanus,1,TRUE,1C13 - Tetanus
299,http://id.who.int/icd/entity/262236278,1C14,Obstetrical tetanus,1,TRUE,1C14 - Obstetrical tetanus
300,http://id.who.int/icd/entity/2085616610,1C15,Tetanus neonatorum,1,TRUE,1C15 - Tetanus neonatorum
301,http://id.who.int/icd/entity/1920227791,1C16,Gas gangrene,1,TRUE,1C16 - Gas gangrene
302,http://id.who.int/icd/entity/508032285,1C17,Diphtheria,1,FALSE,1C17 - Diphtheria
303,http://id.who.int/icd/entity/1347332965,1C17.0,Pharyngeal or tonsillar diphtheria,2,FALSE,1C17.0 - Pharyngeal or tonsillar diphtheria
304,http://id.who.int/icd/entity/1736804001,1C17.00,Postdiphtheritic paralysis of uvula,3,TRUE,1C17.00 - Postdiphtheritic paralysis of uvula
305,,1C17.0Y,Other specified pharyngeal or tonsillar diphtheria,3,TRUE,1C17.0Y - Other specified pharyngeal or tonsillar diphtheria
306,,1C17.0Z,"Pharyngeal or tonsillar diphtheria, unspecified",3,TRUE,"1C17.0Z - Pharyngeal or tonsillar diphtheria, unspecified"
307,http://id.who.int/icd/entity/889546481,1C17.1,Nasal diphtheria,2,TRUE,1C17.1 - Nasal diphtheria
308,http://id.who.int/icd/entity/1101542926,1C17.2,Laryngeal diphtheria,2,TRUE,1C17.2 - Laryngeal diphtheria
309,http://id.who.int/icd/entity/618920860,1C17.3,Cutaneous diphtheria,2,TRUE,1C17.3 - Cutaneous diphtheria
310,,1C17.Y,Other specified diphtheria,2,TRUE,1C17.Y - Other specified diphtheria
311,,1C17.Z,"Diphtheria, unspecified",2,TRUE,"1C17.Z - Diphtheria, unspecified"
312,http://id.who.int/icd/entity/1966578342,1C18,Brazilian purpuric fever,1,TRUE,1C18 - Brazilian purpuric fever
313,http://id.who.int/icd/entity/390042715,1C19,Legionellosis,1,FALSE,1C19 - Legionellosis
314,http://id.who.int/icd/entity/1670562980,1C19.0,Nonpneumonic Legionnaires' disease,2,TRUE,1C19.0 - Nonpneumonic Legionnaires' disease
315,http://id.who.int/icd/entity/424434722,1C19.1,Legionnaires disease,2,TRUE,1C19.1 - Legionnaires disease
316,http://id.who.int/icd/entity/419706488,1C1A,Listeriosis,1,FALSE,1C1A - Listeriosis
317,http://id.who.int/icd/entity/1789950491,1C1A.0,Cutaneous listeriosis,2,TRUE,1C1A.0 - Cutaneous listeriosis
318,http://id.who.int/icd/entity/268154767,1C1A.1,Listerial meningitis or meningoencephalitis,2,TRUE,1C1A.1 - Listerial meningitis or meningoencephalitis
319,,1C1A.Y,Other specified listeriosis,2,TRUE,1C1A.Y - Other specified listeriosis
320,,1C1A.Z,"Listeriosis, unspecified",2,TRUE,"1C1A.Z - Listeriosis, unspecified"
321,http://id.who.int/icd/entity/6555116,1C1B,Nocardiosis,1,FALSE,1C1B - Nocardiosis
322,http://id.who.int/icd/entity/101604109,1C1B.0,Pulmonary nocardiosis,2,TRUE,1C1B.0 - Pulmonary nocardiosis
323,http://id.who.int/icd/entity/1665504921,1C1B.1,Cutaneous nocardiosis,2,TRUE,1C1B.1 - Cutaneous nocardiosis
324,,1C1B.Y,Other specified forms of nocardiosis,2,TRUE,1C1B.Y - Other specified forms of nocardiosis
325,,1C1B.Z,"Nocardiosis, unspecified",2,TRUE,"1C1B.Z - Nocardiosis, unspecified"
326,http://id.who.int/icd/entity/1664016479,1C1C,Meningococcal disease,1,FALSE,1C1C - Meningococcal disease
327,http://id.who.int/icd/entity/516585689,1C1C.0,Meningococcal meningitis,2,TRUE,1C1C.0 - Meningococcal meningitis
328,http://id.who.int/icd/entity/2072098125,1C1C.1,WaterhouseFriderichsen syndrome,2,TRUE,1C1C.1 - WaterhouseFriderichsen syndrome
329,http://id.who.int/icd/entity/832233624,1C1C.2,Meningococcaemia,2,FALSE,1C1C.2 - Meningococcaemia
330,http://id.who.int/icd/entity/254600628,1C1C.20,Acute meningococcaemia,3,TRUE,1C1C.20 - Acute meningococcaemia
331,,1C1C.2Y,Other specified meningococcaemia,3,TRUE,1C1C.2Y - Other specified meningococcaemia
332,,1C1C.2Z,"Meningococcaemia, unspecified",3,TRUE,"1C1C.2Z - Meningococcaemia, unspecified"
333,,1C1C.Y,Other specified meningococcal disease,2,TRUE,1C1C.Y - Other specified meningococcal disease
334,,1C1C.Z,"Meningococcal disease, unspecified",2,TRUE,"1C1C.Z - Meningococcal disease, unspecified"
335,http://id.who.int/icd/entity/840525023,1C1D,Yaws,1,FALSE,1C1D - Yaws
336,http://id.who.int/icd/entity/3933330,1C1D.0,Primary yaws,2,TRUE,1C1D.0 - Primary yaws
337,http://id.who.int/icd/entity/944473231,1C1D.1,Secondary yaws,2,TRUE,1C1D.1 - Secondary yaws
338,http://id.who.int/icd/entity/406586413,1C1D.2,Tertiary yaws,2,TRUE,1C1D.2 - Tertiary yaws
339,http://id.who.int/icd/entity/247169608,1C1D.3,Latent yaws,2,TRUE,1C1D.3 - Latent yaws
340,http://id.who.int/icd/entity/1465035083,1C1E,Pinta,1,FALSE,1C1E - Pinta
341,http://id.who.int/icd/entity/482659345,1C1E.0,Primary lesions of pinta,2,TRUE,1C1E.0 - Primary lesions of pinta
342,http://id.who.int/icd/entity/2039415173,1C1E.1,Intermediate lesions of pinta,2,TRUE,1C1E.1 - Intermediate lesions of pinta
343,http://id.who.int/icd/entity/220352892,1C1E.2,Late lesions of pinta,2,TRUE,1C1E.2 - Late lesions of pinta
344,http://id.who.int/icd/entity/1751751918,1C1E.3,Mixed lesions of pinta,2,TRUE,1C1E.3 - Mixed lesions of pinta
345,http://id.who.int/icd/entity/1186214944,1C1F,Endemic nonvenereal syphilis,1,TRUE,1C1F - Endemic nonvenereal syphilis
346,http://id.who.int/icd/entity/1600014919,1C1G,Lyme borreliosis,1,FALSE,1C1G - Lyme borreliosis
347,http://id.who.int/icd/entity/217939807,1C1G.0,Early cutaneous Lyme borreliosis,2,TRUE,1C1G.0 - Early cutaneous Lyme borreliosis
348,http://id.who.int/icd/entity/120524401,1C1G.1,Disseminated Lyme borreliosis,2,FALSE,1C1G.1 - Disseminated Lyme borreliosis
349,http://id.who.int/icd/entity/1614775629,1C1G.10,Lyme neuroborreliosis,3,TRUE,1C1G.10 - Lyme neuroborreliosis
350,http://id.who.int/icd/entity/2085372866,1C1G.11,Lyme carditis,3,TRUE,1C1G.11 - Lyme carditis
351,http://id.who.int/icd/entity/59307016,1C1G.12,Ophthalmic Lyme borreliosis,3,TRUE,1C1G.12 - Ophthalmic Lyme borreliosis
352,http://id.who.int/icd/entity/1772714648,1C1G.13,Lyme arthritis,3,TRUE,1C1G.13 - Lyme arthritis
353,http://id.who.int/icd/entity/242606511,1C1G.14,Late cutaneous Lyme borreliosis,3,TRUE,1C1G.14 - Late cutaneous Lyme borreliosis
354,,1C1G.1Y,Other specified disseminated Lyme borreliosis,3,TRUE,1C1G.1Y - Other specified disseminated Lyme borreliosis
355,,1C1G.1Z,"Disseminated Lyme borreliosis, unspecified",3,TRUE,"1C1G.1Z - Disseminated Lyme borreliosis, unspecified"
356,,1C1G.Y,Other specified Lyme borreliosis,2,TRUE,1C1G.Y - Other specified Lyme borreliosis
357,http://id.who.int/icd/entity/1320736556,1C1H,Necrotising ulcerative gingivitis,1,FALSE,1C1H - Necrotising ulcerative gingivitis
358,http://id.who.int/icd/entity/737352378,1C1H.0,Other Vincent infections,2,TRUE,1C1H.0 - Other Vincent infections
359,,1C1H.Y,Other specified necrotising ulcerative gingivitis,2,TRUE,1C1H.Y - Other specified necrotising ulcerative gingivitis
360,,1C1H.Z,"Necrotising ulcerative gingivitis, unspecified",2,TRUE,"1C1H.Z - Necrotising ulcerative gingivitis, unspecified"
361,http://id.who.int/icd/entity/965498095,1C1J,Relapsing fever,1,FALSE,1C1J - Relapsing fever
362,http://id.who.int/icd/entity/923521593,1C1J.0,Tickborne relapsing fever,2,TRUE,1C1J.0 - Tickborne relapsing fever
363,http://id.who.int/icd/entity/1379934125,1C1J.1,Louseborne relapsing fever,2,TRUE,1C1J.1 - Louseborne relapsing fever
364,http://id.who.int/icd/entity/223956768,1C20,Chlamydial conjunctivitis,1,TRUE,1C20 - Chlamydial conjunctivitis
365,http://id.who.int/icd/entity/1132542967,1C21,Chlamydial peritonitis,1,TRUE,1C21 - Chlamydial peritonitis
366,http://id.who.int/icd/entity/1937339080,1C22,Infections due to Chlamydia psittaci,1,TRUE,1C22 - Infections due to Chlamydia psittaci
367,http://id.who.int/icd/entity/372424530,1C23,Trachoma,1,FALSE,1C23 - Trachoma
368,http://id.who.int/icd/entity/727668449,1C23.0,Initial stage of trachoma,2,TRUE,1C23.0 - Initial stage of trachoma
